danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.547,0.303,5,-10.344,0,0.0347,0.838,0.000615,0.0982,0.109,126.882,3Z5VaAEN7NWkgBXbCXNilW,204246,4
0.654,0.282,5,-12.16,1,0.0351,0.41,0.0995,0.103,0.0393,120.073,28cA6WKdOIrJB6wqTkgtLi,207461,4
0.298,0.0875,4,-22.874,1,0.0433,0.988,0.943,0.103,0.365,78.675,2jMaOtkI3MfIHsmRfRUchu,239640,5
0.238,0.0449,2,-21.078,1,0.0373,0.979,0.921,0.0667,0.129,109.103,1j7F9NBy2TKKllfBh2V9r3,199053,1
0.338,0.0505,4,-18.009,1,0.036,0.958,0.879,0.0938,0.0794,117.276,2CGEWt9y4YyExD6S8uglQ7,229578,3
0.449,0.165,2,-21.538,1,0.0622,0.977,0.873,0.13,0.165,126.564,2fdmAfeaW5JKsbTLOh0WFm,361627,3
0.233,0.195,2,-17.202,1,0.0461,0.96,0.914,0.0793,0.0675,61.211,6opPrJUpq4Pl5c84eCwLmo,134133,4
0.384,0.00341,0,-39.053,0,0.0447,0.996,0.943,0.0964,0.117,116.941,3KG9I4JXpDwNQOsotE3uLh,75849,4
0.325,0.039,3,-30.757,1,0.0577,0.996,0.929,0.097,0.235,75.783,0aF5lDR6bB34Bhx2MefN1X,114289,4
0.38,0.0089,6,-33.388,0,0.0491,0.994,0.891,0.0961,0.0807,71.024,29GL9OJ3CuuoeyKEOJK6db,77418,4
0.375,0.165,9,-21.918,1,0.0676,0.995,0.901,0.105,0.0581,114.728,6a7vpKrVXdAyMItaQI9ZYS,78547,3
0.693,0.0757,0,-23.39,1,0.147,0.979,0.000422,0.0894,0.147,143.003,1xQQAOkPSZgyj1qR9P1LJ8,152627,3
0.39,0.146,5,-16.403,1,0.0359,0.858,0.456,0.137,0.134,114.244,65WvqwvSRc7z1627c5f5nC,341827,4
0.217,0.00572,2,-30.767,1,0.0394,0.989,0.925,0.109,0.174,85.279,7hyAAjHZaDWSPDzlUYNUIa,281120,4
0.429,0.0855,7,-22.436,0,0.0349,0.984,0.157,0.101,0.131,119.753,6OfDNbhNDDBi1t6VIrsMua,169240,4
0.477,0.348,2,-14.586,1,0.0335,0.931,0.949,0.11,0.0867,117.94,6Xajr512QEGAZ20bqAWkyT,208589,4
0.269,0.159,2,-17.33,0,0.0295,0.817,0.781,0.145,0.0592,99.961,7A7nRKXlCKN42cfwEsLGaD,348147,4
0.22,0.043,4,-28.726,0,0.0438,0.975,0.402,0.062,0.11,118.456,21lsdnxagzViwbRqNY0tCK,165572,3
0.0741,0.298,7,-14.354,1,0.0414,0.295,0.925,0.114,0.036,80.044,4RKkM08C2YQFMmnUHTkl5P,559360,4
0.183,0.245,7,-17.934,1,0.039,0.982,0.974,0.417,0.0376,123.139,08rxU9IwPIjQpH4AyA5TDf,303320,4
0.677,0.443,2,-13.843,1,0.0324,0.913,0.91,0.0569,0.187,124.003,5NFZLpFoP4fVWjmc007A5k,319760,4
0.217,0.272,2,-13.276,1,0.0387,0.867,0.919,0.115,0.123,115.049,5fUqvvy8ZzxxbxQSQTNomi,348773,4
0.109,0.166,2,-17.762,1,0.0387,0.993,0.83,0.0997,0.0313,82.816,0yqjpsNQvm0IZMtKqYVpMs,198120,5
0.292,0.36,1,-10.845,0,0.0323,0.651,0.894,0.083,0.0366,97.111,1e0dFIlrgHaD5a2ud2AXEQ,403250,4
0.327,0.0733,9,-20.667,0,0.0398,0.946,0.916,0.337,0.0384,137.2,6kHz1lIZbM38G2F99viwlX,160812,4
0.482,0.61,5,-12.196,0,0.0811,0.736,0.9,0.302,0.485,150.861,1jWQ4n73jdT7y9gR2VHu0g,180560,4
0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,0jOnZhF75V68VsBObWx2XO,174267,3
0.573,0.0198,3,-25.76,0,0.0449,0.993,0.941,0.112,0.284,61.978,0NOzMlTrPHMQ68snNK891G,134000,3
0.353,0.144,2,-25.642,1,0.0402,0.965,0.895,0.0906,0.105,101.197,6UHlCqAj3JFJkL5Ux38hne,145987,4
0.304,0.129,2,-19.141,1,0.0495,0.992,0.913,0.104,0.0535,95.899,3OEz5be5mCbcCp6sIYmw0p,158463,3
0.349,0.312,9,-13.301,0,0.0335,0.927,0.89,0.108,0.259,105.017,4li6OvJcDN5uLKnOQUuL2i,144431,4
0.275,0.157,7,-18.752,1,0.0636,0.89,0.842,0.186,0.304,73.289,17i5jLpzndlQhbS4SrTd0B,152280,4
0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,1KGi9sZVMeszgZOWivFpxs,214400,4
0.838,0.705,5,-6.131,0,0.29,0.195,0.0,0.336,0.837,96.643,2hNf1rawV2XAZ6Jld2Fxwf,245093,4
0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,3Gf5nttwcX9aaSQXRWidEZ,291782,4
0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,7H6ev70Weq6DdpZyyTmUXk,271333,4
0.637,0.725,5,-5.073,1,0.0333,0.0702,0.00438,0.203,0.415,92.99,0qvlhVNm7L5IWabWF5hlEL,274733,4
0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,6mz1fBdKATx6qP4oP1I65G,251733,4
0.677,0.684,9,-4.377,0,0.0428,0.149,0.0,0.0451,0.783,113.996,3a0Qs1ZqkjTVne2XJuSGQw,228787,4
0.659,0.812,4,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,83.014,0gPQTLaqHDgdupKEok7J2x,235133,4
0.829,0.688,8,-7.652,1,0.0978,0.0142,2.05e-06,0.0461,0.869,93.857,2eSJflipjhSKLExuSwuFrO,230400,4
0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,6MdqqkQ8sSC0WB4i8PyRuQ,304600,4
0.767,0.551,0,-7.328,1,0.0616,0.00364,0.0,0.0451,0.796,100.904,7MQywXGHEev7JmwwIzMcao,275707,4
0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,5rb9QrpfcKFHM1EUbSIurX,250373,4
0.765,0.29,4,-17.117,0,0.139,0.0279,0.0,0.571,0.506,92.409,0Q0IVlqMV64kNLlwjPj0Hl,298773,4
0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,6zMUIb4uce1CzpbjR3vMdN,227387,4
0.912,0.511,9,-6.365,1,0.203,0.0259,0.0,0.0442,0.611,101.628,6uRH1qMz30ZBwwUG0IYE5s,231800,4
0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,60jzFy6Nn4M0iD1d94oteF,222920,4
0.794,0.662,6,-4.913,0,0.249,0.0789,0.0,0.0937,0.683,93.053,6Wnlq1Pu3I0BajLvxn05Vr,284640,4
0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,5Mmk2ii6laakqfeCT7OnVD,253733,4
0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,5mNV8Mz59bzyuQ53gTw0c0,232573,5
0.629,0.511,1,-8.651,1,0.0326,0.114,3.91e-06,0.0588,0.181,128.038,5GorFaKkP2mLREQvhSblIg,331240,4
0.741,0.478,9,-7.06,1,0.0359,0.0779,0.0,0.15,0.479,97.037,2lLbW1PLYdcg7pWK8vRVIu,239987,4
0.524,0.816,1,-5.872,1,0.37,0.383,0.0,0.349,0.789,200.031,0jsANwwkkHyyeNyuTFq2XO,285707,4
0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,6sHsXIJoEN5JpdkGMQDJxt,294787,4
0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,7Lf7oSEVdzZqTA0kEDSlS5,288333,4
0.588,0.461,6,-8.686,0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,0YGQ3hZcRLC5YX7o0hdmHg,208573,4
0.833,0.698,4,-5.23,0,0.0821,0.134,0.000231,0.0871,0.92,126.159,7K4AUODt2GjZdizNkJkJ1c,257267,4
0.729,0.434,3,-9.111,0,0.079,0.0473,1.23e-05,0.314,0.743,94.411,60NvAO9lx0KmBNAVHIlWN6,243360,4
0.686,0.599,8,-4.487,1,0.0512,0.311,6.41e-05,0.065,0.401,94.014,7lk31YBNZcUU4CjhRBZ4jz,220853,4
0.441,0.904,1,-2.636,1,0.359,0.102,0.0,0.196,0.529,161.74,1PWnjvzT5Jhpfnh96DRNDh,258800,4
0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,3WkibOpDF7cQ5xntM1epyf,227600,4
0.902,0.614,4,-6.529,0,0.289,0.184,0.000742,0.0867,0.862,94.069,5PG3h38oiQLEJlOuOvIs80,236907,4
0.791,0.702,1,-7.333,1,0.0623,0.0174,0.0,0.423,0.789,103.646,6aJ90LBl96bly9zuEH1U2X,237547,4
0.74,0.567,8,-5.283,0,0.0702,0.0327,0.0,0.402,0.916,90.094,6B5vBKtJPOPrS2kMOZPKey,238933,4
0.847,0.402,7,-9.952,1,0.0641,0.0118,0.0,0.283,0.752,99.693,5IFCyWplye09HytIP80RCF,259440,4
0.862,0.606,7,-8.136,1,0.276,0.000331,4.87e-06,0.0706,0.485,105.972,7Jc0l11j0Ehx6smWHqDXtX,244733,4
0.835,0.68,1,-6.02,0,0.21,0.1,0.0,0.049,0.889,95.508,75lRRdjplzfpmBjNzMPyjR,282773,4
0.679,0.509,4,-7.31,1,0.0617,0.0856,0.0,0.438,0.534,144.29,0WccCTWCY2Jtlh1ddAUZxT,223547,4
0.781,0.746,8,-2.686,1,0.17,0.364,0.0,0.098,0.786,89.43,5ahFyKndeg1hqfmNumL3WF,229800,4
0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,4INDiWSKvqSKDEu7mh8HFz,257400,4
0.789,0.71,0,-5.728,0,0.0569,0.39,0.0,0.119,0.945,88.974,0sZvsIxF71s6FCtWUFBim5,217987,4
0.772,0.705,0,-6.255,1,0.0411,0.247,0.0,0.23,0.834,124.908,46q5BtHso0ECuTKeq70ZhW,225700,4
0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,4zYTZvtcww7OWKie7fxA9E,250707,4
0.757,0.544,5,-10.722,1,0.219,0.154,6.07e-05,0.226,0.921,173.208,7sJN693sYKEIEMu7fc5VnJ,308360,4
0.646,0.813,6,-3.846,0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,70FCugJxa7XW04Np6iYJdI,224440,4
0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,29rQJydAlO0uMyWvRIZxQg,265107,4
0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,5Y0E3dOeynKuLDAXu0t0Bg,237800,4
0.742,0.589,6,-12.66,0,0.0732,0.000831,0.0,0.343,0.745,100.014,1Xq5RHCgeRAuiEmLoTdTwP,228075,4
0.581,0.827,1,-4.566,1,0.141,0.0101,0.0,0.0522,0.549,174.013,5i66xrvSh1MjjyDd6zcwgj,275987,4
0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,7nYvUtkQMx1v80S2FH2s9J,248867,4
0.761,0.639,5,-7.577,0,0.0539,0.0359,0.0,0.0945,0.922,164.088,47TqCCnEliDp8NRDyIQoQq,219120,4
0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,2kQuhkFX7uSVepCD3h29g5,212360,4
0.717,0.386,9,-7.052,0,0.13,0.0554,5.16e-06,0.0353,0.863,205.006,4TqAoRSW8kOKfO4y5R0GLy,242507,4
0.817,0.664,6,-7.612,0,0.0387,0.124,0.00378,0.173,0.729,107.805,6IwTZB5S5s2nAlfd8WpLFx,246173,4
0.634,0.716,2,-6.502,1,0.128,0.0341,0.0,0.0877,0.619,91.039,3dhvQUA0NyrAea4vQ7X6Gn,248107,4
0.779,0.834,7,-2.773,1,0.162,0.0343,0.0,0.0886,0.8,100.46,7JKEA8xYDoFp4q0QBW2PGg,198347,4
0.772,0.688,1,-4.715,0,0.0405,0.0548,9.79e-05,0.0725,0.348,98.0,3G6hxSp260RzGw4sOiDOQ3,236907,4
0.483,0.914,8,-3.735,1,0.38,0.0202,0.0,0.124,0.362,172.024,2HAk4odx3V0xWcGsfnNZlX,224973,4
0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,3aw9iWUQ3VrPQltgwvN9Xu,265867,4
0.875,0.634,1,-3.484,1,0.0978,0.00426,3.64e-06,0.111,0.531,120.001,4o3cq2szX7THGyZDsWtp59,272080,4
0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,0iFOG4Ki9aDmJUYUFHQlPG,236507,4
0.637,0.654,11,-10.194,0,0.34,0.0802,0.0,0.359,0.924,199.987,5xASLez2Wn7KXWyuptdamh,230200,4
0.801,0.645,1,-6.93,1,0.0356,0.046,0.0,0.0357,0.824,110.011,5u5MpBnvJejW9dHPrfWEXZ,215480,4
0.622,0.593,7,-8.352,0,0.0916,0.163,0.0,0.0979,0.607,94.364,5WphWTUIfRe7x8NZss79cY,249093,4
0.865,0.557,2,-8.018,1,0.0612,0.0221,0.00353,0.0973,0.859,101.295,6eB35pgMXdfhz5Z0WjwF1O,252400,4
0.592,0.562,10,-6.869,0,0.0239,0.00373,3.23e-05,0.223,0.208,90.16,1AM1o0mKbgAK5oMpY8B3Z7,250173,4
0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,1hGy2eLcmC8eKx7qr1tOqx,225373,4
0.457,0.915,6,-2.232,1,0.238,0.117,2.65e-06,0.339,0.551,101.654,5AQ5px3n4yZHwtCyoo5kQD,205613,4
0.881,0.774,1,-6.068,1,0.0439,0.00971,0.0346,0.206,0.759,112.968,26wpcLqBHEfOL00i1rdbun,182627,4
0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,6Nq5lE0CeOAAAqN4qhkbZU,239027,4
0.487,0.4,1,-6.2,0,0.118,0.0676,0.0,0.181,0.538,84.801,2i8s0XiKcSNBkGfiSns6wc,214693,4
0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,0KKkJNfGyhkQ5aFogxQAPU,206693,4
0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,3jlbL2OTD5YmIunYzgQTAN,338853,4
0.814,0.713,11,-5.06,0,0.142,0.327,0.0,0.104,0.731,98.527,4TvugnXc76DHnzKzZoTDkP,210173,4
0.7,0.787,6,-5.176,0,0.0327,0.00666,3.68e-05,0.0724,0.556,102.043,7rBzAkopTL4baeJGCFU7M4,271627,4
0.693,0.729,0,-2.99,1,0.378,0.171,0.0,0.07,0.521,117.848,6etwirSInfuJrSOlogS6Sh,284733,4
0.693,0.549,1,-8.141,1,0.119,0.0109,0.0,0.0677,0.605,80.028,1tkMs9wDPknQ3ZHcKDw1ES,227960,4
0.612,0.961,10,-3.078,0,0.333,0.107,4.17e-05,0.0413,0.867,129.873,1mnqraQ8oV8MX92rdOFLWW,238760,5
0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,3QHONiXGMGU3z68mQInncF,301520,4
0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,5vlEg2fT4cFWAqU5QptIpQ,182307,4
0.551,0.591,6,-8.404,0,0.12,0.00549,6.55e-06,0.0416,0.474,201.81,1kPBHRXyXdrtYfUfeRwBko,236947,4
0.904,0.655,6,-5.102,0,0.087,0.111,0.000167,0.0779,0.83,106.005,2J2hVpwVV25EK8Bvd3OgCK,217667,4
0.753,0.885,3,-5.509,0,0.0394,0.0504,0.000958,0.366,0.863,102.785,4h9TZLHS7AZ30pt5c1o5Em,191693,4
0.842,0.703,8,-8.043,1,0.206,0.229,0.0,0.112,0.811,95.019,1DPMqbabMHKm8bN04arwK8,286533,4
0.765,0.821,4,-5.926,0,0.183,0.0918,0.0,0.217,0.962,162.519,0UNTBB02C1aB55Fu4H63qd,276800,4
0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,2q4rjDy9WhaN3o9MvDbO21,193387,4
0.726,0.568,7,-8.358,0,0.0298,0.179,0.0,0.0488,0.631,91.906,450vazRH94IB21mom5FkN9,274333,4
0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,0JmGVy7IzUM27My3UuEOOZ,326187,4
0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,5hJFhO9dvhJoDvUZZ9iWSw,193147,4
0.714,0.825,11,-5.447,0,0.0751,0.0128,0.000569,0.049,0.751,94.074,3ldG6XCLDXxWg1N6XhrSKo,258560,4
0.422,0.52,11,-10.231,1,0.343,0.00204,0.00413,0.411,0.184,189.63,1w6kG4Rc29m5EherbvpkF5,245253,4
0.859,0.622,11,-8.196,1,0.0445,0.0661,0.0,0.0394,0.433,134.007,487Dyzs7Xbbk4hIWYyYT80,243533,4
0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,5jnxxpX2834SB6LJ0S73Uz,299333,4
0.8,0.362,6,-10.849,0,0.0634,0.035,3.99e-06,0.0667,0.888,93.059,2lp8xjq0WTm3HZKHuDEweg,236067,4
0.601,0.74,9,-5.043,0,0.0573,0.0299,0.332,0.0937,0.672,94.013,5u3FywQOPJ5O7ZAjm31cnq,226800,4
0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.761,88.933,5zn1hpm9N0ylKB7kOtpCw2,263440,4
0.66,0.88,11,-5.338,1,0.0375,0.0808,3.48e-06,0.15,0.862,103.395,4oX4WNqPhgKQrl5W4tdt7V,213360,4
0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,3l3xTXsUXeWlkPqzMs7mPD,351467,3
0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,0X1sqQ652p1sceKM2nJlIJ,230667,4
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,0RO9W1xJoUEpq5MEelddFb,482830,4
0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,48UPSzbZjgc449aqz8bxox,329733,4
0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,3dPQuX8Gs42Y7b454ybpMR,232107,4
0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,5UWwZ5lm5PKu6eKsHAGxOk,250547,4
0.56,0.965,11,-2.341,1,0.0409,0.121,6.23e-06,0.169,0.964,162.825,5NoQvINZLBV1wMYPdNmReL,149787,4
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,5FqYA8KfiwsQvyBI4IamnY,241600,4
0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,5EWPGh7jbTNO2wakv8LjUI,547107,4
0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,1bp2IO61zbQrbWNmKKxg3f,264504,4
0.45,0.877,9,-6.403,1,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,5Th6EdNVhxp0TPX41ZLZk6,212707,4
0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,7EZC6E7UjZe63f1jRmkWxt,306440,4
0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,6qLEOZvf5gI7kWE63JE7p3,194853,4
0.601,0.859,5,-5.264,1,0.0276,0.000359,0.00124,0.0871,0.446,125.144,0bRNszTbTFLNlunAeh7eom,258027,4
0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,1i6N76fftMZhijOzFQ5ZtL,261413,4
0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,6L89mwZXSOwYl76YXfX13s,181533,4
0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5sICkBXVmaCQk5aISGR3x1,331267,4
0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,4KfSdst7rW39C0sfhArdrz,261933,4
0.402,0.691,7,-10.274,1,0.0691,0.0679,0.133,0.0955,0.206,96.95,2eDdFHgqNJltzlvlZFVDWd,290934,4
0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,5sFDReWLrZHLFZFjHsjUTS,206773,4
0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,05RgAMGypEvqhNs5hPCbMS,210227,4
0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,2RaA6kIcvomt77qlIgGhCT,153840,4
0.678,0.631,11,-8.624,1,0.0301,0.355,0.000268,0.376,0.463,102.378,6vZZtivPrtpggT5SSXsYTy,261560,1
0.599,0.922,7,-4.887,1,0.0739,0.025,5.82e-05,0.356,0.514,140.098,3439OLNIeD3y68kVuoZUO5,270533,4
0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,0uppYCG86ajpV2hSR3dJJ0,282907,4
0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,6QewNVIDKdSl8Y3ycuHIei,292581,4
0.479,0.309,11,-14.751,0,0.0299,0.153,0.22,0.134,0.182,127.155,7Fg4jpwpkdkGCvq1rrXnvx,379213,4
0.639,0.621,4,-10.851,1,0.0316,0.03,7.59e-05,0.0863,0.496,116.333,4PJEK76V3A1S0XzZJuTWh7,247600,4
0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923,4OTw5splgMdlYklwHMHxLK,199200,4
0.668,0.447,2,-11.124,1,0.0312,0.48,2.89e-06,0.153,0.588,81.415,5AoZknxgY6F25gAcVahO41,281000,4
0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,3qiyyUfYe7CRYLucrPmulD,300400,4
0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,6txWz9UapYHVxEd7dDIHXT,217107,4
0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,0QeI79sp1vS8L3JgpEO7mD,280000,4
0.47,0.505,11,-11.966,0,0.171,0.0194,0.00104,0.206,0.767,124.065,7Gx2q0ueNwvDp2BOZYGCMO,380080,1
0.406,0.698,8,-7.024,1,0.0624,0.186,0.0,0.233,0.333,109.266,4rDbp1vnvEhieiccprPMdI,296480,3
0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,0upLyFR8Rr52ZpMp5esQoq,156147,4
0.662,0.737,0,-9.54,1,0.0296,0.108,0.0191,0.119,0.744,103.867,6pPWRBubXOBAHnjl5ZIujB,329800,4
0.631,0.689,4,-8.358,1,0.0284,0.0731,0.000357,0.102,0.645,107.667,0nFKHCf1Ibij8m370l2KlZ,225227,4
0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,0G21yYKMZoHa30cYVi1iA8,273480,4
0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,0hCB0YR03f6AmQaHbwWDe8,333893,4
0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,6H3kDe7CGoWYBabAeVWGiD,270773,4
0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,3KhF2YiNpJvGpfiCW45R6D,214960,4
0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,0K6yUnIKNsFtfIpTgGtcHm,259840,4
0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,0NWPxcsf5vdjdiFUI8NgkP,210160,4
0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,2N2yrmodOnVF10mKvItC9P,283733,4
0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.0411,0.637,139.714,4vO9dmzNRqDhFY3jD1a3P7,151293,4
0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,1gcESexgftSuLuML57Y69q,330643,4
0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,4cMHCRLPNoEbpnl2rz6GS9,231120,4
0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4VqPOruhp5EdPBeR92t6lQ,304840,4
0.445,0.964,9,-5.493,1,0.282,0.037,0.0132,0.0773,0.448,140.817,28WmNsclKsrVmdv3tDmoYU,414720,4
0.509,0.641,4,-9.936,0,0.264,0.00249,0.0304,0.196,0.612,161.74,0u6JFVn0KHHlidZxNL9gVE,230480,4
0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,6gXrEUzibufX9xYPk3HD5p,286220,4
0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,1GqlvSEtMx5xbGptxOTTyk,303587,4
0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,6GtX0jaNL8IjVQfrDBx81z,258467,4
0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,2kkvB3RNRzwjFdGhaUA0tz,423840,4
0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,4pbG9SUmWIvsROVLF0zF9s,145747,4
0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4nuUssdgKFy2QyYHHNkZQW,279440,4
0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,0cJPLFrlV7TTCyPLupHzcH,511400,4
0.334,0.828,9,-9.168,1,0.0985,0.00312,0.0043,0.0949,0.515,157.891,755bvJDSA3LNcNuFgBT9LK,354213,4
0.55,0.765,7,-8.684,1,0.0287,4.76e-06,0.873,0.132,0.419,139.46,3qLZ866ZfaK0B0R5FIqXLG,252533,4
0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,3RZMzCvYsmJ0u2ioKTOsmJ,179387,4
0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,46QazXxQS0B31CnbRCy8CV,255573,4
0.524,0.953,0,-7.097,1,0.0416,0.00757,5.02e-06,0.771,0.869,133.828,669cOBjpY4Y5O98Nmk6139,253827,4
0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,4nXkbcTj3nyww1cHkw5RAP,207267,4
0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,5LNiqEqpDc8TuqPy79kDBu,329413,4
0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,3QZ7uX97s82HFYSmQUAN1D,276880,4
0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,2MuWTIM3b0YEAskbeeFE1i,515387,4
0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,5QTxFnGygVM4jFQiBovmRo,308120,4
0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436,73TxYZd0lBCVRrHawrAglA,274088,4
